Datum,Kategorie,Name,Studierendenpreis,Preis andere,Nutriscore,Krokette
2024-09-10,Essen 2,Rotbarschfilet mit Rahmgemüse,"2,20 €","4,29 €",A,0
2024-09-10,Vegan,Backkartoffel mit Blattspinat und Kirschtomaten gefüllt,"1,96 €","3,82 €",A,0
2024-09-10,Wok-/Grill,"""Pimp your Burger"" - Kross gebratenes Gemüse-Patty mit Pommes frites und Toppings nach Wahl","5,82 €","7,69 €",B,0
2024-09-10,Beilage 1,Kartoffeln,"0,44 €","0,86 €",A,0
2024-09-10,Beilage 2,Reis,"0,46 €","0,90 €",A,0
2024-09-10,Dessert 1,Grießpudding mit Himbeeren,"0,74 €","1,44 €",C,0
2024-09-10,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,0
2024-09-10,Gemüse 1,Delikatessbohnen,"0,44 €","0,86 €",A,0
2024-09-10,Gemüse 2,Kaisergemüse,"0,48 €","0,94 €",A,0
2024-09-10,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-09-10,Suppe,Champignonsuppe,"0,54 €","1,05 €",A,0
2024-09-11,Eintopf,"Möhren ""Durcheinander""","1,78 €","3,47 €",A,0
2024-09-11,Essen 1,Semmelknödel mit Waldpilzen,"1,92 €","3,74 €",B,0
2024-09-11,Essen 2,"""Pulled-Porkpfanne BBQ"" mit Paprika und Zwiebeln","2,34 €","4,56 €",A,0
2024-09-11,Vegan,Hausgemachte Linsenlasagne mit Tomatensoße,"2,22 €","4,39 €",A,0
2024-09-11,Wok-/Grill,"Choriatiki salata Griechischer Gemüsesalat mit roten Linsen, Oliven, Gurken, Tomaten, Paprika und gebratenem Halloumi","5,48 €","7,35 €",B,0
2024-09-11,Beilage 1,Reis,"0,46 €","0,90 €",A,0
2024-09-11,Beilage 2,Pommes frites,"0,60 €","1,17 €",B,0
2024-09-11,Dessert 1,Quark mit Erdbeeren,"0,72 €","1,40 €",A,0
2024-09-11,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,0
2024-09-11,Gemüse 1,Erbsen,"0,48 €","0,94 €",A,0
2024-09-11,Gemüse 2,Mexicogemüse,"0,64 €","1,25 €",A,0
2024-09-11,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-09-11,Suppe,Brokkolisuppe,"0,52 €","1,01 €",A,0
2024-09-12,Eintopf,"Afrikanischer Ananas-Erdnuß-Eintopf ""planted.""","2,56 €","4,99 €",A,0
2024-09-12,Essen 1,"Penne ""Mykonos"" mit Gemüse und Hirtenkäse","1,66 €","3,24 €",A,0
2024-09-12,Essen 2,Geplatzte Wirsingroulade mit Jus,"2,04 €","3,98 €",A,0
2024-09-12,Vegan,"Pommes frites ""Street Food Style"" mit Sojabolognese","2,06 €","4,01 €",A,0
2024-09-12,Wok-/Grill,"""Pakora ""Gebackenes Tilapiafilet auf Indische Art mit Gemüsereis und Joghurt-Minzdip","3,26 €","5,13 €",A,0
2024-09-12,Beilage 1,Reis,"0,46 €","0,90 €",A,0
2024-09-12,Beilage 2,Kartoffeln,"0,44 €","0,86 €",A,0
2024-09-12,Dessert 1,Rote Grütze mit Vanillesoße,"0,78 €","1,52 €",C,0
2024-09-12,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,0
2024-09-12,Gemüse 1,Fingerkarotten,"0,44 €","0,86 €",A,0
2024-09-12,Gemüse 2,Blumenkohl,"0,44 €","0,86 €",A,0
2024-09-12,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-09-12,Suppe,Tomatencremesuppe,"0,56 €","1,09 €",B,0
2024-09-13,Eintopf,Unser Bestseller: Ungarische Gulaschsuppe,"3,28 €","6,40 €",A,0
2024-09-13,Essen 1,Süßer Germknödel mit warmer Vanillesoße und Waldbeeren,"1,68 €","3,28 €",B,0
2024-09-13,Essen 2,Zwei Kutterfrikadellen mit Remouladensoße,"2,20 €","4,29 €",D,0
2024-09-13,Vegan,Gnocchi-Gyros-Pfanne mit Zaziki,"1,72 €","3,35 €",A,0
2024-09-13,Wok-/Grill,Rheinischer Sauerbraten mit Apfelrotkohl und frischen Kartoffelklößen,"5,78 €","7,65 €",A,0
2024-09-13,Beilage 1,Kartoffeln,"0,44 €","0,86 €",A,0
2024-09-13,Beilage 2,Reis,"0,46 €","0,90 €",A,0
2024-09-13,Dessert 1,Blaubeerjoghurt,"0,64 €","1,25 €",C,0
2024-09-13,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,0
2024-09-13,Gemüse 1,Romanobohnen,"0,52 €","1,01 €",A,0
2024-09-13,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-09-13,Suppe,Asiatische Gemüsesuppe,"0,62 €","1,21 €",A,0
2024-09-16,Eintopf,Eintopf von grünen Bohnen,"1,72 €","3,35 €",A,0
2024-09-16,Essen 1,Gefüllte Gnocchi mit Ajvarsoße und gebratenen Paprikastreifen,"2,34 €","4,56 €",B,0
2024-09-16,Essen 2,Paniertes Hähnchenschnitzel mit Rahmsoße,"2,19 €","4,28 €",A,0
2024-09-16,Vegan,"Kartoffel-Gemüsepfanne mit Falaffelbällchen, Cashewkernen und Koriander","1,95 €","3,80 €",A,0
2024-09-16,Wok-/Grill,"Tomatenrisotto mit Green Mountain Balls, veganem Fetakäse und Rucola","4,31 €","6,18 €",B,0
2024-09-16,Beilage 1,Kartoffeln,"0,44 €","0,86 €",A,0
2024-09-16,Beilage 2,Kroketten,"0,61 €","1,19 €",C,1
2024-09-16,Dessert 1,Vanillepudding,"0,60 €","1,17 €",C,0
2024-09-16,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,0
2024-09-16,Gemüse 1,Rahmkohlrabi,"0,44 €","0,86 €",A,0
2024-09-16,Gemüse 2,Blumenkohl,"0,44 €","0,86 €",A,0
2024-09-16,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-09-16,Suppe,Karotten-Ingwersuppe,"0,39 €","0,76 €",A,0
2024-09-17,Eintopf,Spitzkohleintopf,"1,83 €","3,56 €",A,0
2024-09-17,Essen 1,Spaghetti mit einer rauchigen Speck-Sahnesoße,"1,65 €","3,22 €",B,0
2024-09-17,Essen 2,Gebratenes Buntbarschfilet mit Lauchrahmsoße,"2,20 €","4,28 €",B,0
2024-09-17,Vegan,Seitan Ragout mit Mischpilzen und Vollkornnudeln,"2,14 €","4,17 €",A,0
2024-09-17,Wok-/Grill,"""Pimp Your Burger"" Zartes Hähnchenbrustfilet mit Haussoße, Rucola, Pommes frites und Toppings","5,23 €","7,10 €",B,0
2024-09-17,Beilage 1,Rosmarinkartoffeln,"0,62 €","1,21 €",A,0
2024-09-17,Beilage 2,Pommes frites,"0,60 €","1,17 €",B,0
2024-09-17,Dessert 1,Joghurt mit Kirschen,"0,56 €","1,09 €",C,0
2024-09-17,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,0
2024-09-17,Gemüse 1,Leipziger Allerlei,"0,58 €","1,13 €",A,0
2024-09-17,Gemüse 2,Brokkoli,"0,76 €","1,48 €",A,0
2024-09-17,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-09-17,Suppe,Blumenkohlrahmsuppe,"0,54 €","1,05 €",A,0
2024-09-18,Eintopf,Lauchrahmtopf mit Kartoffelwürfeln und Suppengemüse,"1,62 €","3,16 €",A,0
2024-09-18,Essen 1,Allgäuer Käsespätzle mit Lauch und Röstzwiebeln,"2,43 €","4,74 €",A,0
2024-09-18,Essen 2,Kasselerrückenbraten mit Malzbiersoße,"2,24 €","4,37 €",A,0
2024-09-18,Vegan,Indisches Rote Linsen Dal mit Blattspinat,"1,92 €","3,75 €",A,0
2024-09-18,Wok-/Grill,"Cufte Hausgemachte Hackfleischtaler mit Zwiebelringen, Zaziki und Djuvec-Reis","4,66 €","6,53 €",A,0
2024-09-18,Beilage 1,Kartoffeln,"0,44 €","0,86 €",A,0
2024-09-18,Beilage 2,Reis,"0,46 €","0,90 €",A,0
2024-09-18,Dessert 1,Milchreis mit Zimt und Zucker,"0,74 €","1,48 €",C,0
2024-09-18,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,0
2024-09-18,Gemüse 1,Wirsing in Sojarahm,"0,44 €","0,86 €",A,0
2024-09-18,Gemüse 2,Kaisergemüse,"0,48 €","0,94 €",A,0
2024-09-18,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-09-18,Suppe,Curry-Rahmsuppe,"0,52 €","1,01 €",A,0
2024-09-19,Eintopf,Erbseneintopf,"1,73 €","3,37 €",A,0
2024-09-19,Essen 1,Kartoffeltaschen mit Frischkäsefüllung und Mangoldsoße,"2,35 €","4,58 €",B,0
2024-09-19,Essen 2,Putenstreifen in einer fruchtigen Currysoße,"2,54 €","4,96 €",A,0
2024-09-19,Vegan,Asiatischer Reistopf mit Wokgemüse und Sojabohnenkeimlingen,"1,92 €","3,75 €",A,0
2024-09-19,Wok-/Grill,"Rinderschmorbraten mit kräftiger Rotweinjus, Apfelrotkohl und frischen Klößen","5,57 €","7,44 €",A,0
2024-09-19,Beilage 1,Nudeln mit Gemüse,"0,54 €","1,05 €",A,0
2024-09-19,Beilage 2,Reis,"0,46 €","0,90 €",A,0
2024-09-19,Dessert 1,Pfirsichquark,"0,62 €","1,21 €",A,0
2024-09-19,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,0
2024-09-19,Gemüse 1,Mischgemüse,"0,50 €","0,98 €",A,0
2024-09-19,Gemüse 2,Romanesco,"0,76 €","1,48 €",A,0
2024-09-19,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-09-19,Suppe,Paprikarahmsuppe,"0,62 €","1,21 €",A,0
2024-09-20,Eintopf,Brasilianischer Gemüseeintopf mit roten Bohnen und Mais,"1,69 €","3,30 €",A,0
2024-09-20,Essen 1,"""Kommse vonne Schicht, watt Schöneres gibbet nich"" als unsere: Currywurst","1,80 €","3,51 €",C,0
2024-09-20,Essen 2,Zwei Backfischfilets mit Remouladensoße,"2,43 €","4,73 €",D,0
2024-09-20,Vegan,Gulasch von der rheinischen Knolle mit Haferschmand,"1,49 €","2,91 €",A,0
2024-09-20,Wok-/Grill,Indisches Butter Chicken mit Basmatireis,"4,99 €","6,86 €",A,0
2024-09-20,Beilage 1,Kartoffeln,"0,44 €","0,86 €",A,0
2024-09-20,Beilage 2,Pommes frites,"0,60 €","1,17 €",B,0
2024-09-20,Dessert 1,Erdbeercremejoghurt,"0,48 €","0,94 €",B,0
2024-09-20,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,0
2024-09-20,Gemüse 1,Erbsen und Fingerkarotten,"0,50 €","0,98 €",A,0
2024-09-20,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-09-20,Suppe,Kräutersuppe,"0,42 €","0,82 €",B,0
2024-09-23,Eintopf,"Möhren ""Durcheinander""","1,68 €","3,47 €",A,0
2024-09-23,Essen 1,"Tortelloni ""Mediterraneo"" mit Kirschtomaten und Sonnenblumenkernen","2,26 €","4,41 €",A,0
2024-09-23,Essen 2,Paniertes Putenschnitzel mit Geflügelsoße,"2,40 €","4,68 €",A,0
2024-09-23,Vegan,"Bulgur-Gemüsepfanne ""Sweet Chili"" mit Grünkohl-Hanfbällchen","2,48 €","4,84 €",A,0
2024-09-23,Wok-/Grill,"Frisch, gegrillte Schweinefiletmedaillons mit Speckböhnchen und Gnocchi","5,08 €","6,95 €",A,0
2024-09-23,Beilage 1,Pommes frites,"0,60 €","1,17 €",B,0
2024-09-23,Beilage 2,Kartoffeln,"0,44 €","0,86 €",A,0
2024-09-23,Dessert 1,Zitronenquark,"0,44 €","0,86 €",A,0
2024-09-23,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,0
2024-09-23,Gemüse 1,Mischgemüse in Sojarahm,"0,58 €","1,13 €",A,0
2024-09-23,Gemüse 2,Erbsen,"0,48 €","0,94 €",A,0
2024-09-23,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-09-23,Suppe,Karotten-Ingwersuppe,"0,40 €","0,78 €",A,0
2024-09-24,Eintopf,"Hackfleischeintopf ""Budapest"" mit Kartoffeln und Paprika","2,92 €","5,68 €",A,0
2024-09-24,Essen 1,Gnocchiauflauf mit Blattspinat und Tomate,"2,18 €","4,25 €",A,0
2024-09-24,Essen 2,Gebratenes Tilapiafilet mit Kokos-Curry-Gemüse,"2,42 €","4,72 €",A,0
2024-09-24,Vegan,"Veganes "" No-Chicken"" Frikassee","1,84 €","3,59 €",A,0
2024-09-24,Wok-/Grill,"""Pimp Your Burger"" - ""Planted."" Kebap Burger mit Pommes Frites und Toppings nach Wahl","5,76 €","7,63 €",A,0
2024-09-24,Beilage 1,Nudeln,"0,40 €","0,78 €",A,0
2024-09-24,Beilage 2,Reis,"0,46 €","0,90 €",A,0
2024-09-24,Dessert 1,Waldbeerjoghurt,"0,46 €","0,90 €",B,0
2024-09-24,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,0
2024-09-24,Gemüse 1,Sommergemüse,"0,44 €","0,86 €",A,0
2024-09-24,Gemüse 2,Brokkoli,"0,76 €","1,48 €",A,0
2024-09-24,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-09-24,Suppe,Tandoori Gemüsesuppe,"0,52 €","1,01 €",A,0
2024-09-25,Eintopf,Pürierter Kartoffeleintopf mit frischer Blattpetersilie,"1,90 €","3,71 €",A,0
2024-09-25,Essen 1,Schupfnudel-Poutine,"2,40 €","4,68 €",B,0
2024-09-25,Essen 2,Hausgemachte Bifteki-Frikadelle mit Hirtenkäsefüllung und Zaziki,"2,60 €","5,07 €",B,0
2024-09-25,Vegan,"Vollkornspaghetti mit Mangold, Kirschtomaten und gerösteten Sonnenblumenkernen","1,64 €","3,20 €",A,0
2024-09-25,Wok-/Grill,"Miso Ramen - Nudelsuppe mit Rinderhüfte, Shii-Take u. Mu-Err Pilzen, Nori-Blätter, Soja, Sesam, Ingwer und Koriander","5,44 €","7,31 €",A,0
2024-09-25,Beilage 1,Reis,"0,46 €","0,90 €",A,0
2024-09-25,Beilage 2,Pommes frites,"0,60 €","1,17 €",B,0
2024-09-25,Dessert 1,Schokopudding,"0,60 €","1,17 €",C,0
2024-09-25,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,0
2024-09-25,Gemüse 1,Rustica Karotten,"0,64 €","1,25 €",A,0
2024-09-25,Gemüse 2,Ratatouille Gemüse,"0,48 €","0,94 €",A,0
2024-09-25,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-09-25,Suppe,Kräutersuppe,"0,42 €","0,82 €",B,0
2024-09-26,Eintopf,Blumenkohl-Curry-Topf mit Kokosmilch,"1,66 €","3,24 €",A,0
2024-09-26,Essen 1,"Reisnudelpfanne ""Olymp"" - Reisnudeln mit mediterranem Gemüse und Weißkäse","1,82 €","3,55 €",A,0
2024-09-26,Essen 2,Natur gebratenes Stielkotelett mit Schmorzwiebeln und Jus,"2,52 €","4,91 €",A,0
2024-09-26,Vegan,Hausgemachte Linsenlasagne mit Tomatensoße,"2,22 €","4,33 €",A,0
2024-09-26,Wok-/Grill,"Kurzgebratene, ausgelöste Hähnchenkeule mit Erdnusssoße und Risi Bisi","4,42 €","6,29 €",A,0
2024-09-26,Beilage 1,Pommes frites,"0,60 €","1,17 €",B,0
2024-09-26,Beilage 2,Reis,"0,46 €","0,90 €",A,0
2024-09-26,Dessert 1,Pfirsichquark,"0,62 €","1,21 €",A,0
2024-09-26,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,0
2024-09-26,Gemüse 1,Delikatessbohnen,"0,44 €","0,86 €",A,0
2024-09-26,Gemüse 2,Buntes Gemüse mit Kichererbsen,"0,76 €","1,48 €",A,0
2024-09-26,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-09-26,Suppe,Kartoffelsuppe,"0,46 €","0,90 €",A,0
2024-09-27,Eintopf,Ribollita - Toskanischer Bauerntopf,"1,82 €","3,55 €",A,0
2024-09-27,Essen 1,Gebackenes Käseschnitzel mit Kräutersoße,"2,48 €","4,84 €",D,0
2024-09-27,Essen 2,Alaska-Seelachsfilet in Eihülle und Senf-Dillsoße,"2,64 €","5,15 €",A,0
2024-09-27,Vegan,Gebackene Aubergine mit Tabouleh und Soja-Minzdip,"1,72 €","3,25 €",A,0
2024-09-27,Wok-/Grill,"Argentinische Steakhüfte mit Pfefferrahmsoße, Pommes frites und Salat","7,00 €","8,87 €",A,0
2024-09-27,Beilage 1,Kartoffeln,"0,44 €","0,86 €",A,0
2024-09-27,Beilage 2,Nudeln,"0,40 €","0,78 €",A,0
2024-09-27,Dessert 1,Joghurt mit Müsli,"0,43 €","0,84 €",B,0
2024-09-27,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,0
2024-09-27,Gemüse 1,Blattspinat in Sojarahm,"0,60 €","1,17 €",A,0
2024-09-27,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-09-27,Suppe,Curry-Rahmsuppe,"0,52 €","1,01 €",A,0
2024-09-30,Eintopf,Lauchrahmtopf mit Kartoffelwürfeln und Suppengemüse,"1,62 €","3,16 €",A,0
2024-09-30,Essen 1,"Kartoffelnudeln mit Kraut, Paprikastreifen und Speck","1,94 €","3,78 €",A,0
2024-09-30,Essen 2,Gebratene Hähnchenbrust mit Paprikarahmsoße,"2,56 €","4,99 €",A,0
2024-09-30,Vegan,Frische Kartoffelknödel mit Champignons in Sojarahm,"2,56 €","4,99 €",A,0
2024-09-30,Beilage 1,Kroketten,"0,62 €","1,21 €",C,1
2024-09-30,Beilage 2,Reis,"0,46 €","0,90 €",A,0
2024-09-30,Dessert 1,Vanillepudding,"0,60 €","1,17 €",C,0
2024-09-30,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,0
2024-09-30,Gemüse 1,Karottenscheiben,"0,34 €","0,66 €",A,0
2024-09-30,Gemüse 2,Erbsen,"0,48 €","0,94 €",A,0
2024-09-30,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-09-30,Suppe,Kohlrabicremesuppe,"0,50 €","0,98 €",A,0
2024-10-01,Eintopf,Süßkartoffel-Tomaten-Eintopf,"1,70 €","3,32 €",A,0
2024-10-01,Essen 1,Fleischbällchen mit Paprika-Zwiebeln-Erbsengemüse und Ajvar,"2,52 €","4,91 €",A,0
2024-10-01,Essen 2,Gebratenes Rotbarschfilet mit Lauchrahmsoße,"2,56 €","4,99 €",A,0
2024-10-01,Vegan,Jackfruit-Ragout mit frischen Wiesenchampignons,"1,66 €","3,24 €",A,0
2024-10-01,Wok-/Grill,"""Pimp Your Burger"" - Rindfleischpatty mit Salat, unserer Haussoße, Pommes frites und Toppings nach Wahl","6,04 €","7,91 €",D,0
2024-10-01,Beilage 1,Nudeln,"0,40 €","0,78 €",A,0
2024-10-01,Beilage 2,Kartoffeln,"0,44 €","0,86 €",A,0
2024-10-01,Dessert 1,Milchreis mit Zimt und Zucker,"0,72 €","1,40 €",C,0
2024-10-01,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,0
2024-10-01,Gemüse 1,Romanobohnen,"0,52 €","1,01 €",A,0
2024-10-01,Gemüse 2,Blattspinat in Sojarahm,"0,60 €","1,17 €",A,0
2024-10-01,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-10-01,Suppe,Tomatensuppe,"0,40 €","0,78 €",A,0
2024-10-02,Eintopf,Unser Bestseller: Ungarische Gulaschsuppe,"3,16 €","6,16 €",A,0
2024-10-02,Essen 1,Nudel- Gemüseauflauf auf Tomatensugo,"2,22 €","4,33 €",A,0
2024-10-02,Essen 2,Knusprig gebratener Schweinebauch mit Zwiebel-Apfelragout,"2,30 €","4,49 €",D,0
2024-10-02,Vegan,"Kichererbsencurry mit Spinat, Blumenkohl, Wurzelgemüse und Reis","1,88 €","3,67 €",A,0
2024-10-02,Wok-/Grill,"""Gong Bao Chicken"" - Traditionelles chinesisches Wok-Gericht aus der Szechuan-Küche mit Reis","3,72 €","5,59 €",A,0
2024-10-02,Beilage 1,Schwenkkartoffeln,"0,64 €","1,25 €",B,0
2024-10-02,Beilage 2,Reis,"0,46 €","0,90 €",A,0
2024-10-02,Dessert 1,Pfirsichjoghurt,"0,52 €","1,01 €",C,0
2024-10-02,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,0
2024-10-02,Gemüse 1,Leipziger Allerlei,"0,58 €","1,13 €",A,0
2024-10-02,Gemüse 2,Brokkoli,"0,76 €","1,48 €",A,0
2024-10-02,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-10-02,Suppe,Pürierte Erbsensuppe,"0,56 €","1,09 €",A,0
2024-10-04,Eintopf,"Gemüseeintopf ""Pichelsteiner Art""","1,54 €","3,00 €",A,0
2024-10-04,Essen 1,"""Tortilla Española"" Spanisches Kartoffelomelette mit Paprika und Kirschtomaten","1,96 €","3,82 €",A,0
2024-10-04,Essen 2,"Fischfiletstreifen ""Kibbeling"" mit Zitronen-Mayonnaise","2,32 €","4,52 €",C,0
2024-10-04,Vegan,Frisches Grillgemüse mit Kartoffeln aus dem Ofen,"2,32 €","4,52 €",B,0
2024-10-04,Wok-/Grill,"Großes Schweineschnitzel ""Holsteiner Art"" mit Schmorzwiebeln, Spiegelei und Pommes frites","5,01 €","6,88 €",A,0
2024-10-04,Beilage 1,Kartoffeln,"0,56 €","1,09 €",A,0
2024-10-04,Beilage 2,Pommes frites,"0,60 €","1,17 €",B,0
2024-10-04,Dessert 1,Quark mit Mandarinen,"0,52 €","1,01 €",A,0
2024-10-04,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,0
2024-10-04,Gemüse 1,Kaisergemüse,"0,48 €","0,94 €",A,0
2024-10-04,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-10-04,Suppe,Blumenkohlrahmsuppe,"0,54 €","1,05 €",A,0
2024-10-07,Eintopf,"""planted. Chicken"" Eintopf mit Curry und Gemüse","2,34 €","4,56 €",A,0
2024-10-07,Essen 1,Kartoffelgnocchi mit frischem Gemüse und Kräuter-Sahnesoße,"1,64 €","3,20 €",A,0
2024-10-07,Essen 2,"Hähnchenbrustfilet ""Texas"" mit BBQ Soße","2,98 €","5,81 €",A,0
2024-10-07,Vegan,"Orientalische Couscouspfanne mit Gemüse, Mango, Rosinen, Nüssen und Soja-Joghurtdip","1,96 €","3,82 €",A,0
2024-10-07,Wok-/Grill,"Schweinefilet mit Kräuterbutter, Pommes frites und hausgemachten Krautsalat","4,60 €","6,47 €",A,0
2024-10-07,Beilage 1,Pommes frites,"0,60 €","1,17 €",B,0
2024-10-07,Beilage 2,Penne Rigate mit Gemüse,"0,47 €","0,91 €",A,0
2024-10-07,Dessert 1,Joghurt mit Kirschen,"0,59 €","1,14 €",C,0
2024-10-07,Dessert Gläser,Dessert im Glas,---,---,C,0
2024-10-07,Gemüse 1,Cordial Mischgemüse,"0,60 €","1,17 €",A,0
2024-10-07,Gemüse 2,Pariser Karotten,"0,66 €","1,29 €",A,0
2024-10-07,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-10-07,Suppe,Gemüsecremesuppe,"0,42 €","0,82 €",B,0
2024-10-08,Eintopf,Deftiger Grünkohl-Kartoffeltopf,"1,68 €","3,28 €",A,0
2024-10-08,Essen 1,Spätzle mit buntem Balsamico-Linsengemüse,"1,84 €","3,59 €",A,0
2024-10-08,Essen 2,Mariniertes Tilapiafilet Cajun Style auf Asiagemüse,"3,40 €","6,63 €",A,0
2024-10-08,Vegan,"""Chili con Soja"" mit Kidneybohnen, Mais und Fladenbrot","1,90 €","3,71 €",A,0
2024-10-08,Wok-/Grill,"""Pimp Your Burger"" - Mariniertes Hähchenbrustfilet mit Cole Slaw, Pommes frites und Toppings nach Wahl","5,14 €","7,01 €",B,0
2024-10-08,Beilage 1,Reis,"0,46 €","0,90 €",A,0
2024-10-08,Beilage 2,Kartoffel Wedges,"0,68 €","1,33 €",B,0
2024-10-08,Dessert 1,Buttermilchdessert mit Erdbeeren,"0,63 €","1,24 €",A,0
2024-10-08,Dessert Gläser,Dessert im Glas,---,---,C,0
2024-10-08,Gemüse 1,Mischgemüse,"0,64 €","1,25 €",A,0
2024-10-08,Gemüse 2,Blattspinat in Sojarahm,"0,60 €","1,17 €",A,0
2024-10-08,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-10-08,Suppe,Blumenkohlrahmsuppe,"0,53 €","1,03 €",A,0
2024-10-09,Eintopf,Mediterraner Tomaten-Zucchini-Eintopf,"1,62 €","3,16 €",A,0
2024-10-09,Essen 1,Rosenkohl-Kartoffelauflauf mit Schnittlauchsoße,"1,96 €","3,82 €",A,0
2024-10-09,Essen 2,Gebackener Hackbraten mit dunkler Senfsoße,"2,62 €","5,11 €",A,0
2024-10-09,Vegan,"Gebratene Mie Nudeln mit Wokgemüse, Tofu und veganem Ei","3,02 €","5,89 €",A,0
2024-10-09,Wok-/Grill,"Grünes Thai-Curry mit Putenstreifen, dazu frisches Gemüse und Basmati-Reis Grünes Thai-Curry mit veganen Hähnchenstreifen ""planted"", dazu frisches Gemüse und Basmati-Reis",---,---,A,0
2024-10-09,Beilage 1,Reis,"0,48 €","0,94 €",A,0
2024-10-09,Beilage 2,Kartoffeln,"0,44 €","0,86 €",A,0
2024-10-09,Dessert 1,Grießpudding mit Himbeeren,"0,74 €","1,44 €",C,0
2024-10-09,Dessert Gläser,Dessert im Glas,---,---,C,0
2024-10-09,Gemüse 1,Leipziger Allerlei,"0,58 €","1,13 €",A,0
2024-10-09,Gemüse 2,Blumenkohl-Brokkoli-Mix,"0,54 €","1,05 €",A,0
2024-10-09,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-10-09,Suppe,Champignonsuppe,"0,55 €","1,08 €",A,0
2024-10-10,Eintopf,Gartengemüse-Eintopf mit Nudeln,"1,86 €","3,63 €",A,0
2024-10-10,Essen 1,Zwei Spinatknödel mit Kräuter-Zwiebelsoße,"2,00 €","3,90 €",A,0
2024-10-10,Essen 2,"Spaghetti ""Bolognese""","2,30 €","4,49 €",A,0
2024-10-10,Vegan,"Rote Bete Gnocchis mit Gemüse, Champignons und gehackten Walnüssen","1,98 €","3,86 €",A,0
2024-10-10,Wok-/Grill,"Rindergulasch mit Schmand, Spätzle und Salat","5,42 €","7,29 €",A,0
2024-10-10,Beilage 1,Pommes frites,"0,60 €","1,17 €",B,0
2024-10-10,Beilage 2,Reis mit Erbsen,"0,62 €","1,21 €",A,0
2024-10-10,Dessert 1,Mangoquark,"0,64 €","1,24 €",A,0
2024-10-10,Dessert Gläser,Dessert im Glas,---,---,C,0
2024-10-10,Gemüse 1,Delikatessbohnen,"0,43 €","0,84 €",A,0
2024-10-10,Gemüse 2,Balkangemüse,"0,46 €","0,90 €",A,0
2024-10-10,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-10-10,Suppe,Brokkolisuppe,"0,72 €","1,40 €",A,0
2024-10-11,Eintopf,Eintopf von grünen Bohnen,"1,72 €","3,35 €",A,0
2024-10-11,Essen 1,"Schupfnudeln mit karamellisierten Äpfeln, Ahornsirup und Vanillesoße","1,78 €","3,47 €",C,0
2024-10-11,Essen 2,Zwei Kutterfrikadellen mit Remouladensoße,"2,18 €","4,25 €",D,0
2024-10-11,Vegan,Bunte Tortellini-Gemüsepfanne mit Tomatensoße,"2,22 €","4,33 €",A,0
2024-10-11,Wok-/Grill,"""Plant-based Schnitzel vom Feld"" mit frischen Rahmchampignons, Pommes frites und Salat","5,54 €","7,41 €",A,0
2024-10-11,Beilage 1,Couscous,"0,44 €","0,86 €",A,0
